ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset	neg_tds_avg	neg_tds_se	dg_avg	dg_se
j1	4.3749996734732115e-06	8.42564299754787e-06	-2.2500000133618406e-06	7.146880457538219e-06	1.250000309482857e-07	4.5395027175300765e-06	8.749999847879053e-07	1.0507069062580376e-05	-2.5000000860586617e-07	8.562462139851444e-06	-4.259380249999999	0.1901152858248488	0.0	0.0	-7.659422375000495	2.131637416271747	23.11816512500002	2.8995584012260767	-40.27417112500001	1.9207984297430432	-29.07480575000001	0.9260968547211116	1	-9.8	0.1	1	Janssen	10.374011753399827	0.5893098131637217	-18.700793996600183	1.5154066678848332
j2	-1.8749997934719437e-06	7.907117713590315e-06	2.499999929739261e-07	6.555534816285043e-06	-4.249999982164354e-06	8.520701700049374e-06	4.999999961086132e-07	8.918353226886253e-06	6.249999478313839e-07	8.154923042836936e-06	-4.253629624999997	0.027922620624329025	0.0	0.0	-3.8122194999998635	0.9410720418779452	19.880877125000023	1.4804364876281462	-40.93021574999993	0.400249633996572	-29.115192500000052	0.6697246471238858	2	-9.6	0.1	0	Janssen	3.748228795721425	0.16931433926137135	-25.36696370427863	0.8390389863852572
j3	1.0000000111176631e-06	8.648328253119845e-06	4.999999980270787e-07	1.00261673583563e-05	1.1510792319313624e-14	9.274243193663825e-06	-9.999999940646377e-07	8.496142229601367e-06	1.8749999799183568e-06	8.248487114795143e-06	-3.55786775	0.03813460020228642	0.0	0.0	-4.2757409999999245	0.6263714648894065	20.963738625000072	0.9965074610101504	-32.484293125000036	0.5725966861680722	-19.354160874999952	1.4385194404557011	3	-9.0	0.1	0	Janssen	4.303310360494055	0.2562476959425306	-15.050850514505896	1.6947671363982317
j4	4.999998009225237e-07	8.409150551795774e-06	1.249999951653535e-06	9.270348529779179e-06	-3.3749999656151887e-06	7.554619668429731e-06	1.50000004403239e-06	8.348297301403951e-06	2.3750000104882933e-06	1.0503149017865477e-05	-4.647352374999999	0.09917465428639376	0.0	0.0	-31.430323249999876	4.309260049790995	44.56346799999999	3.684349537493766	-44.13712562500004	1.0789401105906988	-35.65133100000005	1.6528566189408205	4	-8.9	0.1	1	Janssen	16.72953164229218	1.1858355579822375	-18.92179935770787	2.838692176923058
j5	-1.7500001399639588e-06	9.231584887851764e-06	1.8750000121059436e-06	7.806788864009587e-06	-6.250000548391199e-07	7.960624521377536e-06	2.249999992756102e-06	7.629241802308476e-06	2.5000001031116875e-07	1.0596096346395192e-05	-3.5592543749999974	0.06560523791864481	0.0	0.0	-10.634820999999906	1.8780993978833027	26.872430749999968	2.276254277410769	-32.66119474999993	0.6412678403421271	-19.982837374999974	0.8964194363349566	5	-8.8	0.1	0	Janssen	5.782510937177338	0.3969478611189177	-14.200326437822635	1.2933672974538744
j6	-6.249996019391803e-07	8.097018731527264e-06	1.750000013558406e-06	7.751719867373853e-06	-2.1250000021666438e-06	9.736553348580987e-06	1.3749999840939608e-06	7.413378394579352e-06	-1.7500000443249059e-06	8.660175691514795e-06	-3.6046574999999983	0.02974046916658913	0.0	0.0	-10.718024374998993	0.6526938008047386	24.309140375000005	0.77959628957128	-35.21392087499999	0.6959967922306406	-25.227463749999924	0.5521252561947423	6	-8.2	0.1	0	Janssen	5.4179851169416136	0.24850592481236472	-19.809478633058312	0.800631181007107
j7	-1.7499997147751857e-06	7.70912596880241e-06	2.500000204008757e-07	8.190636408507938e-06	-1.2499999982651383e-07	9.125806232576324e-06	1.2499999535009465e-07	9.46065972805396e-06	1.4999999557119282e-06	7.478453140175859e-06	-3.6227971250000026	0.05013633975621811	0.0	0.0	-19.934577124999613	1.016366024003878	29.925520000000024	1.0401907828206172	-31.50544037500002	0.40294368835994093	-25.137294624999978	0.5913420501767709	7	-7.8	0.1	0	Janssen	5.724125870408601	0.4602242617462779	-19.413168754591375	1.0515663119230487
j8	-8.749999959434263e-07	8.086166263094685e-06	-2.0000000066033853e-06	8.628894349311464e-06	7.499999777849098e-07	9.285536723687379e-06	1.6249999891471137e-06	8.804601908268787e-06	2.000000015698333e-06	9.341592589684306e-06	-3.500166875000005	0.03310431401642499	0.0	0.0	-10.663510750000436	0.7987679496727154	23.542643250000005	0.7739124956062516	-33.97104225	0.35795508951602273	-24.59207512499998	0.4308874728533717	8	-7.4	0.1	0	Janssen	4.573098092279542	0.1580223134413591	-20.018977032720436	0.5889097862947308
j9	1.2500000389081828e-06	9.310139601226907e-06	-1.37499998125179e-06	9.430529520045888e-06	-1.875000023687789e-06	9.351635788650869e-06	1.3322676295501878e-14	8.530266505421697e-06	2.499999731497837e-07	8.371164062386786e-06	-3.548831375	0.04155495110134578	0.0	0.0	-7.774383375000084	0.8701365924319839	19.866556750000004	0.96855885673079	-31.923417874999977	0.8792224283872904	-23.38007762500005	0.8277733569170329	9	-7.3	0.1	0	Janssen	5.038883459857654	0.22614718314846174	-18.341194165142397	1.0539205400654947
j10	1.8750000708678268e-06	7.061211768933377e-06	1.6250000300388481e-06	9.0165102948197e-06	1.1249999838724984e-06	8.619874835939037e-06	1.2500000018178526e-07	6.152174948043304e-06	2.499999146010623e-07	9.957271668240365e-06	-2.4212483750000016	0.0657926334063319	0.0	0.0	-15.00567825000042	1.5964450598502982	18.919305875000006	1.2236436450551351	-21.14153687500001	0.7893124332120567	-19.649152625000067	0.6163826127972183	10	-6.3	0.1	0	Janssen	5.259902964863723	0.3495599948690665	-14.389249660136343	0.9659426076662848
j11	-1.7499994976333252e-06	9.652701164578847e-06	-1.499999989214018e-06	9.40096829629586e-06	2.875000039779252e-06	7.1110266483752825e-06	-1.999999993351764e-06	1.0107853517139367e-05	8.749998810486658e-07	9.327984099191755e-06	-2.9994940000000008	0.02197629939338737	0.0	0.0	-9.074745750000886	0.486435531017717	20.14501199999997	0.4893847677027066	-26.80805525	0.5461012327101596	-18.737284500000037	0.4920895760941528	11a	-5.6	0.1	0	Janssen	3.9132480323728247	0.24570268013844632	-14.824036467627213	0.7377922562325991
j12	3.7499997472423278e-06	8.615462896405542e-06	-6.250000116736487e-07	7.342751542719693e-06	-6.249999866270173e-07	8.600475011141272e-06	2.249999991335016e-06	1.0436777380742862e-05	1.4999999926601504e-06	8.48120193841288e-06	-2.878591875000001	0.05145471935216369	0.0	0.0	-8.478393874999613	0.5009317897919742	17.74372912500006	0.5525789643149677	-24.441219250000035	0.4473079964814606	-18.054469625000007	0.5790136432261364	11b	-5.6	0.1	0	Janssen	4.200756420421379	0.23179724072696764	-13.853713204578629	0.810810883953104
g1	-4.75000013011595e-06	7.66735232095584e-06	-1.1250000090967656e-06	9.642810510598273e-06	-6.249999800900241e-07	1.0421314276933847e-05	7.50000001943363e-07	8.259049942303172e-06	9.99999923578798e-07	8.554529645388325e-06	-4.1926601250000015	0.06186036959783175	0.0	0.0	-11.996102750000171	0.5077654854507657	24.350628375	0.6767117924255163	-38.256977999999954	0.9826969759991212	-30.09511725000005	0.7728945724317056	THQ1	-9.608	0.1	0	THQ	5.74841484805927	0.26852195792564026	-24.34670240194078	1.041416530357346
g2	-1.8750001231637725e-06	8.239511734113469e-06	-3.749999928004399e-07	8.943454173487629e-06	-6.250000411966994e-07	7.180086640066176e-06	3.5000000110940737e-06	9.716068905906212e-06	7.500000826610176e-07	7.472477425802182e-06	-3.432535874999999	0.026125924142660985	0.0	0.0	-10.165025875000387	0.34350063266176195	20.52543837500001	0.5009678278259524	-31.107966750000053	0.5063707261535724	-24.180088749999822	0.3294459099327196	THQ2	-7.6864	0.1	0	THQ	4.7676691132822855	0.21995084029538928	-19.412419636717537	0.5493967502281089
g3	-2.250000056847057e-06	6.29357024612262e-06	-1.874999987876436e-06	8.43531498890652e-06	-8.749999371104878e-07	6.979459514374861e-06	-2.5000000015751312e-06	8.191458909877536e-06	2.1250000381201062e-06	8.79067650420504e-06	-4.055850749999999	0.052901239909792265	0.0	0.0	-11.37839774999951	0.40849854584163	23.416884874999948	0.5684706593127099	-37.14870300000005	0.9677657137025624	-29.166072000000128	0.7933538345623543	THQ3	-9.33348	0.1	0	THQ	5.384620333367815	0.31876210290114865	-23.781451666632314	1.112115937463503
g4	1.9999999653919074e-06	7.95401271486503e-06	-2.375000015462092e-06	9.80621894322642e-06	3.125000029768898e-06	7.997313085518784e-06	5.000000040666919e-07	7.319329092140594e-06	2.4999997933150547e-07	9.342067420989357e-06	-4.004573749999999	0.03867940000096241	0.0	0.0	-11.589607250000372	0.7263595137661969	24.38472487499996	0.8692229907936102	-36.724491125000014	0.7048805441405606	-27.93394374999988	0.593877662932902	THQ4	-9.33348	0.127	0	THQ	5.849684062842763	0.3348909514275012	-22.084259687157118	0.9287686143604033
g5	-2.8750001683874873e-06	8.758181972924644e-06	1.7499999876235959e-06	1.0465531894569315e-05	2.3750000553945937e-06	7.515721379884265e-06	-1.7499999819392543e-06	1.0959611141823628e-05	1.4999999213216596e-06	1.0790356769564927e-05	-4.2085538750000016	0.07135184053929333	0.0	0.0	-12.189071625000407	0.6630470826065962	25.349552875000025	0.7770856757495479	-38.822838374999975	0.9097210076994808	-29.87090999999991	0.8043311364195952	THQ5	-10.8433	0.1	0	THQ	5.646948125568896	0.2941352779313989	-24.223961874431012	1.0984664143509941
g6	2.4999998004204827e-07	8.339601662688046e-06	-1.8750000192824245e-06	8.857780572617156e-06	7.499999956905868e-07	8.835134410393385e-06	-1.0000000085597094e-06	8.916627884783557e-06	5.000000709287633e-07	6.480595263966543e-06	-4.345219375000003	0.06794043506915806	0.0	0.0	-10.63943174999961	0.5119299334710847	25.49584075000002	0.8774651487171377	-38.00556324999995	0.9307730019856352	-27.49437499999998	0.7408323221554182	THQ6	-7.6864	0.1	0	THQ	5.618365997321016	0.33534546793899334	-21.876009002678963	1.0761777900944116
g7	-2.1249998144412533e-06	9.792945346709503e-06	2.124999986534704e-06	9.208871818498313e-06	1.2500001008675098e-06	9.43998102570883e-06	-1.2500000451609594e-07	9.378895097308694e-06	-2.375000059373633e-06	8.482794636165433e-06	-4.037014874999998	0.04938835305626621	0.0	0.0	-14.828733499999476	1.2435199651037319	28.967091249999967	1.5894114004445568	-39.74811949999999	1.9423148824812253	-29.646777874999948	1.4073811816184936	THQ7	-7.96091	0.1	0	THQ	6.952233116458461	0.3272560857447402	-22.694544758541486	1.7346372673632338
g8	-3.375000160303898e-06	1.0619500064632746e-05	-8.749999672374999e-07	9.282689315138906e-06	-4.249999973353624e-06	8.096835023523178e-06	-8.750000258572753e-07	8.082927444149956e-06	8.749999948065581e-07	9.131285734634847e-06	-4.31850125	0.04775454335489986	0.0	0.0	-11.053950250000401	0.5466492076848922	24.661863375000024	0.7254444566018449	-38.385694124999965	0.6964202897563048	-29.096290749999962	0.4682280621265297	THQ8	-8.921710000000003	0.1	0	THQ	6.013401389179174	0.33246715291909823	-23.082889360820786	0.8006952150456279
g9	7.499995217585818e-07	6.020527979066688e-06	3.1249999715043947e-06	6.779811073321455e-06	5.000000501809154e-07	7.221919765389279e-06	1.874999958104695e-06	7.443408683031682e-06	3.7500003259083313e-07	6.338474289615907e-06	-4.478697499999999	0.04117581067819727	0.0	0.0	-10.657677249999246	0.5341513522312572	24.291905874999966	0.7008955563363629	-39.32962187500007	0.5341583961213652	-30.17408412500001	0.676414501578724	THQ9	-5.90206	0.1	0	THQ	5.915200230803223	0.315391314937688	-24.25888389419679	0.991805816516412
g10	-2.5000003233799357e-07	8.154612447766638e-06	-1.8749999884448693e-06	9.440207423846238e-06	2.2500000760317107e-06	7.522147115666489e-06	1.2500000029547206e-06	8.648922452927873e-06	-1.125000039223778e-06	9.182369191485139e-06	-4.428059375000002	0.12289740139836501	0.0	0.0	-5.392821750000569	2.8690543438558693	20.235587250000012	3.0648772024160214	-40.30332199999995	1.281007472530463	-29.88861562499991	0.9224266191193552	THQ10	-10.4315	0.14	1	THQ	11.163812701158038	0.6663784318984576	-18.72480292384187	1.5888050510178129
g11	-6.249998318708092e-07	8.923081049536232e-06	-2.499999947076504e-06	8.469130018207133e-06	-2.375000027114993e-06	7.566971847056282e-06	-1.2499999984072474e-06	1.1737462538840475e-05	-1.7499999762549125e-06	8.434790102414064e-06	-4.505760125000002	0.06851740125333403	0.0	0.0	-6.735943999999093	1.7623286594855767	20.97401237499997	1.8862760071058065	-42.276601750000026	0.8290270266023565	-32.54430200000007	0.8318533291797611	THQ11	-9.33348	0.41	1	THQ	9.623797966977719	0.53562108969962	-22.920504033022354	1.367474418879381
g12	1.4999999893916537e-06	8.113370987135077e-06	-2.500000015004389e-07	8.343100655492284e-06	1.6250000052764337e-06	8.440204043883019e-06	-2.500000067584551e-07	8.386046761099562e-06	2.7499999693247903e-06	9.367876301824803e-06	-4.690064750000001	0.0654770415512519	0.0	0.0	-6.3357984999995125	2.0007541901906727	21.069031874999983	2.2211688644152465	-43.44693337499997	1.0685502224892145	-33.40375937500001	1.0076390314638335	THQ12	-7.549139999999999	0.1	1	THQ	10.28451575829881	0.6687941384640868	-23.119243616701198	1.6764331699279202
g13	-1.624999754312739e-06	8.245453559335146e-06	-1.1250000379448014e-06	9.048929566385524e-06	2.6250000253469352e-06	8.316709173117606e-06	-3.1250000100158107e-06	9.016584951862982e-06	7.499999036042481e-07	8.353501795422215e-06	-4.542799000000003	0.07288226473671136	0.0	0.0	-29.064703375000143	4.138913594046175	42.6875311250001	4.786867613949164	-41.253752250000026	1.1996890107834075	-32.17372600000001	1.3498594929218513	THQ13	-7.41188	0.1	-1	THQ	15.1014688050693	0.7989225203727985	-17.072257194930707	2.1487820132946496
g14	-6.249998307339411e-07	7.967470198005602e-06	-2.625000015399337e-06	9.424772384331247e-06	-7.499999800586466e-07	9.572082224839978e-06	-8.81072992342524e-15	7.944926799910831e-06	4.999999994197422e-06	8.973207360507939e-06	-4.421692625	0.10396617579769224	0.0	0.0	-31.90710337500001	4.557287521661108	45.17241424999993	5.061023314383356	-40.721114374999935	1.7209581163644831	-31.877495125000078	1.2405842874069812	THQ14	-9.19623	0.27	-1	THQ	16.494773581684978	0.8257073401864435	-15.3827215433151	2.066291627593425
g15	-1.2500002299020708e-06	9.850795614268471e-06	-2.3749999570554797e-06	8.73015694037585e-06	-2.000000022945869e-06	8.108153790284006e-06	-1.1250000024176644e-06	1.0163390053121093e-05	-1.7500000059555987e-06	9.228703687430735e-06	-4.434569624999999	0.1310124766257644	0.0	0.0	-30.3221473749998	5.712598529728787	44.393828249999984	6.52404555846403	-41.65063937499999	2.043434382667481	-32.01353662499991	1.2559625700352288	THQ15	-10.7106	0.14	-1	THQ	15.710631021466945	0.7719389642036513	-16.302905603532963	2.02790153423888
g16	-8.749996732149156e-07	8.54528468688625e-06	-2.12500005048355e-06	1.1149793103719652e-05	1.9999999931030744e-06	7.069097866311278e-06	2.2499999990088783e-06	9.864563367971356e-06	3.7499984074429453e-07	9.07913603953763e-06	-4.2475295	0.09106963339243472	0.0	0.0	-3.765353375000197	1.8908392916091608	20.479758750000038	1.7590643385099087	-39.83433287499994	1.2421346961947386	-27.367455374999995	1.0897175343426395	THQ16	-7.41188	0.38	1	THQ	9.996314475685573	0.6176528718555535	-17.371140899314423	1.707370406198193
